etd_id_absence,etd_id_etudiant,etd_id_module,etd_date_absence,etd_type_seance,etd_justifiee,etd_duree_heures
7771,879,161,2025-03-21,TD,Non,1.5
7773,448,94,2025-01-21,Cours,Non,1.5
7774,448,77,2022-09-22,Cours,Oui,1.5
7775,448,89,2025-12-28,Cours,Non,1.5
7777,448,95,2024-09-10,Cours,Non,1.5
7782,448,81,2022-12-12,TP,Non,1.5
7783,448,90,2024-08-09,TP,Non,1.5
7789,881,151,2023-12-18,Cours,Non,-1.5
7790,881,160,2023-04-16,TP,Non,1.5
8600,881,154,2025-07-14,TP,Non,1.5
7794,882,153,2025-01-16,TD,Oui,1.5
7795,882,161,2023-01-13,Cours,Oui,1.5
7797,882,151,2023-09-09,TP,Oui,1.5
7798,882,153,2023-01-12,TD,Non,1.5
7799,882,152,2024-09-25,TD,Oui,1.5
7800,882,151,2025-05-05,Cours,Oui,1.5
7801,882,156,2025-06-17,TP,Non,1.5
7802,882,156,2022-08-31,TP,Oui,1.5
7804,882,158,2025-06-30,TP,Oui,1.5
7805,882,160,2024-09-13,TD,Oui,1.5
6019,882,151,2024-06-20,TP,Oui,1.5
7808,450,20,2023-07-16,TD,Non,1.5
1419,450,4,2025-06-26,TD,Oui,1.5
3554,450,13,2022-05-27,Cours,Oui,1.5
7811,450,12,2023-03-20,Cours,Oui,1.5
4464,450,15,2024-12-04,TP,Oui,1.5
7813,450,9,2025-08-22,TD,Oui,1.5
3193,450,23,2023-03-07,TP,Oui,-1.5
7816,450,6,2025-08-10,Cours,Non,1.5
7817,450,1,2022-01-18,TD,Oui,1.5
7819,450,3,2023-11-30,TP,Non,1.5
7821,450,14,2023-01-29,Cours,Oui,1.5
168,884,22,2025-06-22,TP,Oui,1.5
7833,884,9,2025-08-21,TD,Non,1.5
7835,884,14,2025-09-04,TD,Oui,1.5
7840,886,20,2022-06-10,TP,Non,1.5
7841,886,19,2024-11-06,TP,Oui,1.5
8024,886,21,2024-03-22,TP,Non,-1.5
7846,886,3,2024-02-01,Cours,Oui,1.5
7414,886,14,2025-01-05,TD,Non,1.5
4175,887,27,2024-05-20,Cours,Oui,-1.5
7854,887,48,2023-09-01,TD,Oui,1.5
7856,887,41,2024-01-30,TP,Oui,1.5
7857,887,39,2023-09-01,Cours,Oui,1.5
7859,887,33,2022-12-19,Cours,Non,1.5
1078,888,6,2024-04-23,TP,Oui,1.5
7864,888,13,2023-09-25,TP,Oui,1.5
7865,888,14,2025-08-26,Cours,Non,1.5
7866,888,20,2023-08-14,TD,Oui,1.5
7868,888,2,2022-07-15,TP,Oui,1.5
7874,890,161,2024-05-12,TP,Oui,1.5
7877,890,160,2022-12-02,TP,Non,1.5
8611,890,154,2022-04-18,TP,Oui,1.5
7880,890,151,2024-10-31,TD,Non,1.5
7881,890,155,2023-12-01,TP,Oui,1.5
7884,891,156,2023-11-01,TD,Oui,1.5
7885,891,158,2025-07-08,TP,Non,1.5
7727,892,35,2022-11-05,Cours,Non,1.5
7894,892,48,2023-06-25,Cours,Oui,1.5
7895,892,31,2023-01-27,Cours,Oui,1.5
1707,893,144,2024-02-14,TD,Oui,1.5
7902,893,143,2024-12-06,TP,Oui,1.5
7905,894,96,2024-03-16,TP,Oui,1.5
7907,894,91,2025-03-07,TP,Non,1.5
8026,894,92,2025-08-12,TP,Oui,1.5
1213,894,98,2024-09-11,TP,Oui,1.5
7912,453,1,2025-04-10,TD,Non,1.5
7913,453,2,2022-05-30,TP,Non,1.5
8531,453,13,2024-02-04,TP,Non,-34.0
7918,453,20,2022-10-30,Cours,Oui,1.5
2448,453,4,2023-09-27,TD,Oui,1.5
7922,453,20,2025-06-04,Cours,Non,1.5
4042,454,30,2025-09-07,TD,Non,1.5
2249,454,38,2023-03-18,TD,Non,1.5
4954,454,27,2023-10-01,Cours,Non,1.5
1749,454,37,2025-06-02,Cours,Non,1.5
6926,454,29,2024-06-10,Cours,Non,1.5
7931,454,34,2022-12-09,TD,Oui,-1.5
7932,454,44,2022-12-10,TD,Non,1.5
7933,454,46,2023-05-26,Cours,Oui,1.5
7934,454,38,2025-11-07,Cours,Non,-1.5
7938,897,104,2024-01-11,TD,Oui,1.5
7940,897,112,2023-06-15,TP,Oui,1.5
3940,455,199,2025-04-22,Cours,Non,1.5
7945,455,200,2025-08-12,TP,Oui,1.5
7946,455,205,2025-09-23,Cours,Non,1.5
7950,455,204,2024-04-09,Cours,Oui,1.5
1959,455,202,2024-05-17,TD,Oui,1.5
7953,455,201,2024-01-31,Cours,Oui,1.5
4585,455,200,2024-08-02,TD,Non,1.5
5679,455,200,2022-03-22,TP,Oui,1.5
4263,455,199,2022-04-02,TD,Non,1.5
3601,456,192,2022-01-10,Cours,Non,1.5
7961,456,190,2025-02-11,Cours,Oui,1.5
7964,456,193,2023-12-19,TD,Non,1.5
1622,456,187,2025-03-12,TD,Oui,1.5
4703,456,189,2022-03-31,TD,Oui,1.5
3060,456,195,2022-01-09,TD,Oui,1.5
7977,900,92,2023-03-26,Cours,Oui,1.5
7978,900,98,2024-06-12,TD,Oui,1.5
7979,900,87,2025-12-18,TP,Oui,1.5
7981,900,81,2025-10-17,TD,Oui,1.5
7983,900,80,2024-10-15,Cours,Non,1.5
7984,900,92,2025-06-08,TD,Oui,1.5
7687,900,81,2023-01-15,TD,Oui,1.5
7987,900,87,2024-02-22,TD,Oui,-1.5
7988,900,95,2023-02-15,TD,Oui,1.5
8255,900,78,2025-12-14,TP,Oui,1.5
7992,457,10,2023-10-30,Cours,Non,1.5
2222,457,3,2025-07-30,TP,Oui,-1.5
7994,457,5,2024-12-26,TD,Oui,1.5
8001,457,2,2023-09-08,TD,Oui,1.5
1844,457,16,2025-10-29,Cours,Non,1.5
8004,902,201,2025-02-21,TD,Oui,1.5
4209,902,209,2022-04-15,Cours,Oui,1.5
8578,902,206,2025-01-31,TD,Non,1.5
8014,904,148,2024-08-22,TD,Oui,1.5
3243,904,137,2022-04-29,TD,Oui,1.5
8022,905,192,2025-04-06,TP,Non,1.5
5085,905,196,2022-01-07,Cours,Oui,1.5
8025,905,194,2023-12-29,Cours,Oui,1.5
8026,905,192,2022-12-14,Cours,Oui,1.5
4666,905,187,2022-08-30,TD,Non,1.5
2960,905,195,2025-01-29,TP,Non,1.5
7464,905,194,2023-08-22,Cours,Oui,1.5
7873,905,194,2022-03-24,Cours,Non,1.5
8042,907,46,2023-03-30,TD,Non,1.5
8043,907,29,2023-01-16,Cours,Non,1.5
8044,907,39,2023-02-19,TD,Oui,1.5
8052,128,59,2025-09-23,Cours,Non,1.5
8053,128,57,2023-03-31,TD,Oui,1.5
6896,128,64,2022-02-01,TP,Non,1.5
8046,128,61,2024-07-25,Cours,Non,1.5
8058,128,69,2025-09-22,TD,Non,1.5
8059,128,73,2022-12-15,TD,Non,1.5
8060,128,65,2023-12-24,TP,Non,1.5
5721,460,110,2022-01-23,TD,Oui,1.5
8068,460,117,2024-10-20,Cours,Non,1.5
6885,460,114,2022-02-12,Cours,Non,1.5
1671,460,103,2023-02-10,Cours,Non,1.5
8074,460,117,2023-11-09,TP,Non,1.5
8075,460,123,2022-08-13,TD,Non,1.5
33,910,157,2023-03-15,TP,Non,1.5
8079,910,156,2024-01-14,TP,Non,1.5
1234,910,160,2024-09-19,TD,Non,1.5
8082,910,160,2024-05-10,Cours,Oui,1.5
7113,462,168,2024-02-29,Cours,Oui,1.5
3472,462,165,2022-04-29,TP,Non,1.5
8092,462,166,2022-06-30,TP,Non,1.5
8093,462,169,2025-04-08,TP,Oui,1.5
2307,462,166,2024-05-19,TD,Non,1.5
8097,912,184,2024-11-20,Cours,Non,1.5
8102,912,184,2025-11-16,Cours,Oui,-1.5
8103,912,177,2025-06-14,Cours,Non,1.5
8104,914,76,2025-05-27,Cours,Non,1.5
8107,914,81,2022-08-12,TP,Oui,1.5
3023,914,77,2025-07-10,TD,Oui,1.5
8111,914,91,2024-09-02,TP,Non,1.5
8119,914,91,2025-07-12,TD,Non,1.5
8120,915,140,2024-01-28,TD,Non,1.5
8123,915,130,2022-07-29,TD,Oui,1.5
27,915,130,2022-05-07,Cours,Oui,1.5
8125,915,143,2024-11-26,TP,Non,1.5
8126,915,147,2022-06-23,Cours,Non,1.5
8127,915,130,2022-07-24,TD,Non,1.5
8128,915,137,2022-05-17,Cours,Non,1.5
8130,915,144,2025-08-16,TD,Non,1.5
4515,915,141,2023-09-29,Cours,Non,1.5
7343,915,129,2023-05-16,TD,Non,1.5
8135,915,129,2023-03-19,TP,Oui,1.5
639,915,131,2022-09-11,Cours,Oui,1.5
8138,917,209,2025-08-24,TD,Oui,1.5
3755,917,206,2024-08-24,TP,Non,-1.5
5632,917,201,2022-09-12,TD,Non,1.5
8141,917,204,2022-08-15,TD,Non,1.5
8146,917,207,2025-04-15,Cours,Oui,1.5
8148,917,209,2022-05-08,Cours,Non,1.5
8151,917,202,2023-02-02,Cours,Non,1.5
5622,918,88,2024-01-29,TD,Non,1.5
248,918,96,2025-08-03,TP,Oui,-1.5
8160,919,110,2025-08-31,TP,Non,1.5
8161,919,117,2025-07-22,TD,Oui,1.5
8163,919,109,2022-04-30,Cours,Non,1.5
7946,919,102,2025-10-28,Cours,Oui,1.5
2482,920,44,2024-10-01,TP,Non,1.5
8173,920,32,2024-09-01,TD,Oui,1.5
8176,920,37,2022-09-02,Cours,Oui,1.5
7621,921,152,2025-05-23,TD,Non,1.5
8185,921,159,2023-04-12,TD,Non,1.5
8186,921,153,2022-02-26,TP,Oui,1.5
8469,921,153,2023-08-23,Cours,Non,-1.5
8189,921,152,2024-05-13,TD,Non,1.5
1029,921,161,2024-02-10,TD,Oui,1.5
8192,921,153,2022-12-16,TD,Non,1.5
8193,921,151,2024-10-05,TP,Non,1.5
8194,921,156,2025-07-22,TD,Oui,1.5
8197,922,190,2025-06-05,TD,Oui,1.5
921,922,190,2022-05-20,TD,Oui,1.5
8203,922,196,2024-06-18,TP,Oui,1.5
8204,922,196,2025-12-27,TD,Non,1.5
8205,922,195,2023-02-09,Cours,Oui,1.5
3127,922,194,2025-08-24,TD,Non,1.5
8207,922,194,2022-11-02,TP,Non,1.5
8208,922,193,2022-08-29,TD,Oui,1.5
5691,922,188,2023-02-08,TD,Non,-1.5
8211,922,191,2023-07-10,TP,Oui,1.5
8213,923,110,2024-12-14,TD,Non,1.5
5305,923,112,2024-09-15,Cours,Non,1.5
8217,923,112,2022-07-18,Cours,Non,1.5
8219,923,104,2025-02-16,TP,Oui,1.5
8220,923,115,2023-10-24,TD,Oui,1.5
3450,923,101,2024-09-19,TD,Oui,1.5
8223,923,107,2024-05-11,TP,Oui,1.5
8224,923,117,2025-06-20,Cours,Non,1.5
8225,923,120,2023-11-19,TP,Oui,-1.5
8229,924,13,2022-04-15,TD,Non,1.5
7114,924,4,2024-01-20,Cours,Oui,1.5
8232,924,8,2022-07-01,Cours,Non,1.5
8233,924,1,2025-06-03,Cours,Oui,1.5
8238,924,10,2024-04-26,TP,Oui,1.5
8239,924,5,2024-10-08,TD,Oui,1.5
8240,924,1,2025-06-26,TD,Non,1.5
8242,924,19,2022-06-13,TP,Non,-1.5
8244,925,59,2023-03-16,TD,Non,1.5
8246,925,52,2025-05-15,TD,Oui,-1.5
8248,925,65,2023-03-24,TD,Oui,-1.5
8249,925,73,2023-02-27,TD,Oui,1.5
8251,925,73,2022-10-11,TD,Non,1.5
2428,925,52,2024-12-30,Cours,Non,-1.5
8254,925,71,2024-04-27,TD,Oui,1.5
8255,925,72,2024-10-31,TP,Oui,1.5
4724,925,72,2022-12-09,TP,Non,1.5
8257,925,66,2025-07-15,TD,Oui,1.5
8258,925,55,2025-07-21,TP,Non,-22.0
8259,466,168,2024-09-27,TD,Oui,1.5
8264,467,118,2022-07-12,TP,Oui,1.5
8270,467,108,2023-04-12,TP,Non,1.5
8274,467,112,2023-10-31,TD,Non,1.5
8276,928,26,2023-07-29,TD,Oui,1.5
8277,928,44,2025-04-11,Cours,Non,1.5
8278,928,38,2022-10-18,TD,Oui,1.5
8280,928,41,2024-09-12,Cours,Oui,1.5
8282,928,41,2025-12-18,Cours,Non,1.5
8283,928,40,2022-09-24,TP,Oui,1.5
8339,928,27,2024-03-06,Cours,Non,1.5
8287,928,34,2024-05-13,Cours,Oui,1.5
2691,929,168,2022-05-08,Cours,Oui,1.5
8294,469,31,2022-01-13,TP,Oui,1.5
1093,469,39,2023-06-15,Cours,Non,1.5
3671,469,40,2022-03-28,TP,Oui,1.5
8304,469,44,2022-08-26,TD,Oui,1.5
8305,469,46,2025-06-24,TD,Non,1.5
8307,469,47,2024-08-09,Cours,Non,1.5
8310,931,127,2024-12-10,TD,Non,1.5
8311,931,136,2023-12-25,TP,Non,1.5
8315,931,126,2024-06-12,TP,Oui,-1.5
8316,931,145,2024-11-21,TP,Non,1.5
8319,931,129,2023-10-20,TD,Oui,1.5
8322,931,132,2022-08-31,TP,Non,1.5
8323,931,146,2023-09-26,Cours,Non,1.5
8325,931,145,2025-07-22,Cours,Non,1.5
8326,931,147,2024-06-12,TP,Non,1.5
8327,932,130,2024-09-19,Cours,Non,1.5
8329,932,129,2022-06-11,TD,Oui,1.5
8332,932,127,2024-08-29,Cours,Oui,1.5
8333,251,20,2024-09-02,TP,Oui,1.5
8336,251,3,2024-07-03,Cours,Non,1.5
8337,251,3,2025-06-21,TD,Oui,1.5
8338,251,14,2025-03-03,TP,Oui,1.5
8339,251,21,2025-12-20,TD,Oui,1.5
8341,251,11,2025-12-28,TD,Oui,1.5
2404,251,17,2025-03-05,TD,Non,1.5
2343,251,17,2024-10-12,TD,Non,1.5
8349,934,90,2025-01-26,TD,Non,1.5
3725,934,79,2023-05-09,Cours,Non,1.5
8356,935,205,2022-03-11,Cours,Oui,1.5
8360,935,199,2022-03-01,Cours,Non,1.5
8362,935,208,2022-10-04,TP,Non,1.5
8364,935,199,2022-09-24,TD,Oui,1.5
8365,935,209,2023-07-13,TP,Non,1.5
8367,935,205,2024-01-13,TD,Non,1.5
8369,935,207,2024-08-07,TD,Oui,1.5
1653,935,203,2023-08-06,Cours,Non,1.5
8374,936,148,2022-06-03,Cours,Non,1.5
8375,936,132,2025-03-31,Cours,Oui,1.5
7844,936,128,2022-08-10,Cours,Oui,1.5
978,936,142,2022-10-02,Cours,Non,1.5
8379,936,148,2024-10-21,TD,Non,1.5
8381,936,128,2023-04-28,TP,Oui,1.5
8382,936,136,2025-11-24,TP,Oui,1.5
6196,472,152,2022-04-19,TP,Oui,1.5
8384,472,158,2023-11-07,TP,Non,1.5
2202,473,177,2024-04-24,Cours,Non,1.5
8386,473,175,2023-01-05,TD,Non,1.5
8389,473,182,2022-08-26,TP,Non,-1.5
6366,473,183,2023-06-14,Cours,Non,1.5
1733,473,185,2025-11-02,TD,Oui,-1.5
8397,474,209,2022-03-04,TP,Non,1.5
8398,474,205,2022-08-25,Cours,Non,1.5
8401,474,203,2023-10-29,Cours,Non,1.5
8403,474,199,2024-03-08,TD,Oui,1.5
8404,474,206,2022-05-02,Cours,Non,1.5
1029,474,201,2025-01-14,Cours,Oui,-1.5
7992,474,201,2025-03-22,TD,Non,-1.5
4358,474,199,2024-11-27,TP,Oui,1.5
8409,475,97,2025-03-24,TP,Oui,-1.5
8415,475,94,2022-08-12,TD,Non,1.5
8416,475,90,2025-03-08,TD,Oui,1.5
1586,475,93,2025-06-23,Cours,Oui,1.5
8418,475,96,2023-09-19,Cours,Oui,1.5
8420,475,85,2022-10-06,Cours,Non,1.5
8423,237,156,2025-11-16,TD,Oui,1.5
8424,237,161,2022-02-14,Cours,Oui,-1.5
8425,237,153,2023-08-30,Cours,Non,-1.5
8426,237,158,2022-07-04,TP,Non,1.5
871,237,153,2025-01-01,TD,Oui,1.5
8428,237,160,2025-07-10,TD,Oui,1.5
8430,942,175,2025-12-08,TP,Oui,1.5
8433,942,175,2024-09-13,TP,Non,1.5
8434,942,183,2023-08-02,Cours,Non,-44.0
4789,942,179,2024-01-24,Cours,Non,1.5
8437,942,175,2022-05-17,TD,Non,1.5
8440,477,203,2024-05-16,Cours,Oui,1.5
8441,477,207,2025-06-23,Cours,Oui,1.5
8444,477,207,2023-03-10,TD,Non,1.5
8445,477,206,2023-10-12,Cours,Non,1.5
6922,477,208,2024-10-08,Cours,Non,-1.5
8451,478,95,2025-05-07,Cours,Non,1.5
6945,478,85,2023-06-04,TP,Oui,1.5
8454,478,92,2023-01-21,Cours,Oui,1.5
584,478,98,2024-06-07,Cours,Oui,1.5
8457,945,193,2025-03-02,Cours,Non,1.5
8458,479,194,2025-02-28,Cours,Oui,-1.5
8740,479,197,2023-10-25,Cours,Non,1.5
8461,479,195,2022-07-28,TD,Non,1.5
8462,479,192,2024-09-03,Cours,Oui,1.5
8463,947,161,2023-01-08,TP,Oui,1.5
5270,947,159,2024-01-09,Cours,Oui,1.5
8469,947,151,2022-05-10,Cours,Non,1.5
8471,947,155,2025-11-06,Cours,Non,1.5
1967,947,160,2024-02-12,TP,Non,1.5
8479,948,160,2023-06-02,Cours,Oui,1.5
8482,948,159,2025-02-13,TP,Non,1.5
8484,948,156,2025-12-18,TP,Oui,1.5
8487,948,154,2022-04-05,TP,Non,1.5
8488,948,157,2023-09-12,TP,Non,1.5
8492,481,163,2023-09-14,Cours,Non,1.5
8493,481,171,2025-09-07,Cours,Non,-1.5
8494,481,173,2025-09-21,TD,Non,1.5
345,481,163,2025-06-24,Cours,Non,1.5
8498,950,193,2022-11-16,TD,Oui,1.5
3265,951,201,2023-12-02,Cours,Oui,1.5
8504,951,203,2023-08-08,TP,Oui,-17.0
8506,951,203,2022-02-04,TD,Oui,-1.5
1605,951,202,2022-09-21,Cours,Non,1.5
8509,951,201,2023-02-04,Cours,Oui,1.5
5303,951,208,2022-04-24,TP,Non,1.5
8853,951,207,2024-12-28,Cours,Non,1.5
8515,951,201,2022-03-16,Cours,Non,1.5
86,952,53,2025-01-01,TP,Oui,-1.5
7397,952,54,2025-12-27,TD,Oui,-1.5
4126,952,63,2024-05-11,TP,Oui,1.5
8525,952,55,2023-04-13,Cours,Oui,1.5
8529,952,56,2025-01-12,TD,Non,1.5
8531,953,153,2025-02-07,Cours,Oui,-1.5
8532,953,154,2024-10-20,TD,Oui,1.5
8533,953,161,2024-08-15,TD,Oui,1.5
8534,953,156,2023-06-16,Cours,Oui,1.5
2915,953,153,2023-03-21,TD,Oui,1.5
8541,953,152,2022-11-14,TP,Oui,1.5
8542,953,160,2025-12-17,TD,Oui,1.5
6810,953,153,2025-11-14,TP,Non,1.5
8547,954,206,2023-01-10,TD,Non,1.5
1336,954,206,2025-02-09,TP,Oui,1.5
8551,954,206,2024-08-25,Cours,Non,1.5
2416,954,203,2024-01-13,Cours,Non,1.5
5387,954,205,2024-02-01,TP,Non,1.5
2824,954,200,2025-01-09,Cours,Non,-1.5
7698,955,103,2025-06-06,TD,Oui,1.5
40,956,112,2022-05-23,TP,Oui,-1.5
8563,956,104,2025-12-08,Cours,Non,1.5
6565,956,103,2025-10-28,TP,Non,-1.5
8565,956,102,2025-07-25,Cours,Non,1.5
8567,956,101,2025-12-04,Cours,Non,1.5
905,956,122,2023-09-12,Cours,Oui,1.5
8576,484,7,2024-09-06,TD,Oui,1.5
8578,960,21,2024-09-11,Cours,Oui,-1.5
8581,960,1,2022-09-12,TD,Oui,1.5
8583,960,13,2025-07-12,Cours,Oui,1.5
6412,960,21,2024-11-19,Cours,Oui,1.5
2664,960,19,2025-01-18,Cours,Non,1.5
8588,960,7,2025-10-15,Cours,Non,1.5
8593,960,1,2022-10-27,TP,Non,-1.5
8595,485,203,2023-04-10,Cours,Non,1.5
3232,485,208,2022-01-07,TP,Oui,1.5
8597,485,205,2023-05-13,Cours,Non,1.5
261,485,207,2022-11-04,Cours,Oui,-1.5
8600,485,209,2025-09-15,Cours,Oui,1.5
8601,485,206,2025-01-10,Cours,Non,1.5
8193,485,208,2022-12-04,TP,Non,-1.5
8604,485,206,2025-01-21,TP,Non,-1.5
8605,485,203,2025-04-15,Cours,Non,1.5
5144,485,208,2025-08-14,TP,Oui,1.5
6746,458,14,2023-04-03,TP,Non,1.5
4897,458,21,2022-06-07,TP,Non,1.5
8613,458,20,2025-07-31,TP,Oui,1.5
1072,458,17,2023-03-17,TP,Non,1.5
4220,458,8,2022-05-16,TP,Non,1.5
241,458,10,2025-03-07,TP,Non,1.5
8620,458,17,2023-01-30,TD,Oui,1.5
8621,458,12,2025-05-05,TD,Non,1.5
8622,487,163,2022-10-28,Cours,Oui,1.5
794,487,169,2023-10-19,TP,Non,1.5
8629,487,163,2025-07-17,TD,Non,1.5
8630,487,168,2024-03-06,Cours,Oui,1.5
3863,487,169,2023-02-05,TD,Non,1.5
8632,487,173,2023-03-21,Cours,Non,1.5
8635,487,165,2025-12-10,Cours,Non,1.5
8636,487,169,2024-04-06,TD,Non,1.5
1387,487,170,2023-08-20,TP,Oui,1.5
2373,487,172,2024-02-10,TP,Oui,1.5
8641,488,38,2024-05-30,TP,Non,1.5
225,488,48,2022-05-16,Cours,Non,1.5
8724,488,39,2023-06-22,TD,Non,1.5
7790,488,47,2022-09-09,TP,Oui,1.5
8645,488,48,2024-06-19,TP,Non,1.5
8653,488,34,2024-09-27,TD,Non,1.5
8654,488,44,2023-02-16,TP,Oui,-28.0
8655,966,29,2022-03-29,TP,Non,1.5
3792,966,40,2023-03-11,Cours,Oui,1.5
8658,966,38,2024-05-22,TP,Oui,1.5
5718,966,45,2023-03-16,TD,Non,-1.5
2027,966,35,2024-07-01,TP,Oui,1.5
8662,966,40,2023-03-12,Cours,Non,1.5
8663,966,41,2025-08-29,TD,Non,1.5
8664,966,33,2023-02-04,Cours,Oui,1.5
121,966,41,2022-09-08,TD,Oui,1.5
5801,966,30,2025-04-10,Cours,Non,1.5
8669,966,37,2023-02-21,Cours,Oui,1.5
8671,442,185,2023-05-21,TD,Non,-1.5
8674,491,184,2024-02-20,TD,Non,1.5
8675,491,176,2025-05-12,Cours,Non,1.5
8676,491,176,2025-12-28,Cours,Oui,1.5
8849,491,178,2022-09-03,TD,Non,1.5
8682,491,184,2025-03-26,TP,Non,1.5
8683,970,175,2025-07-14,TP,Non,1.5
8684,970,179,2022-07-25,TP,Non,1.5
8685,970,184,2024-01-09,TP,Non,-1.5
1895,970,183,2023-04-19,TP,Non,1.5
8689,970,180,2023-06-21,TP,Non,-1.5
7774,970,176,2022-10-23,TD,Oui,1.5
5446,970,178,2022-04-07,TD,Oui,1.5
8693,970,175,2025-06-01,Cours,Non,1.5
8694,970,178,2025-08-21,TD,Non,1.5
8697,971,178,2024-12-31,TD,Oui,1.5
8701,492,92,2024-09-22,TD,Non,1.5
8704,492,82,2025-01-21,TP,Non,-1.5
8707,492,87,2023-07-21,TD,Non,1.5
4093,492,84,2025-03-18,TD,Non,1.5
618,492,94,2023-04-05,TP,Non,1.5
8713,492,79,2023-09-10,Cours,Oui,1.5
8717,492,82,2023-08-23,TP,Non,1.5
8718,973,188,2023-09-19,TD,Non,1.5
8719,973,190,2024-11-05,Cours,Non,1.5
6711,973,194,2022-08-04,TD,Oui,1.5
8050,973,192,2025-05-06,TD,Non,1.5
8722,973,190,2022-10-18,Cours,Oui,-1.5
4366,973,195,2023-12-23,TD,Oui,1.5
8724,973,192,2024-10-09,TP,Non,1.5
8725,973,195,2022-11-13,Cours,Oui,1.5
210,973,189,2025-02-05,Cours,Oui,1.5
8730,973,196,2022-05-03,Cours,Non,1.5
8734,493,176,2025-06-09,TD,Non,-1.5
8735,493,180,2024-09-11,TP,Non,1.5
8737,493,178,2022-05-17,Cours,Oui,1.5
8741,493,185,2024-08-18,Cours,Non,1.5
8743,493,185,2023-10-02,Cours,Oui,1.5
637,493,177,2022-02-14,Cours,Oui,1.5
8760,493,179,2025-12-05,Cours,Non,1.5
7778,493,180,2022-03-01,TD,Oui,1.5
6324,975,29,2023-11-02,TP,Non,1.5
8754,975,44,2025-02-01,TD,Oui,1.5
8757,975,36,2025-09-21,TP,Non,1.5
8758,975,32,2025-10-09,TP,Non,1.5
8761,976,139,2024-09-23,Cours,Oui,1.5
8762,976,143,2024-12-06,Cours,Oui,1.5
7526,976,142,2022-09-13,TD,Oui,-1.5
8770,976,136,2022-01-28,TD,Oui,1.5
8771,976,130,2023-08-25,TP,Non,1.5
8772,976,135,2023-11-27,Cours,Non,-1.5
8773,977,189,2025-07-14,TD,Non,1.5
8774,977,195,2022-04-09,Cours,Oui,1.5
8775,977,190,2023-03-19,TP,Oui,1.5
8777,977,194,2024-02-05,TP,Non,1.5
2946,977,196,2024-06-30,Cours,Non,1.5
8780,977,192,2023-01-10,TP,Non,1.5
8782,977,194,2023-07-02,TP,Non,1.5
8786,978,43,2024-04-19,TP,Non,1.5
8788,978,31,2023-03-08,Cours,Oui,1.5
2637,978,44,2025-11-03,TP,Non,1.5
1885,979,20,2022-09-06,Cours,Oui,1.5
8792,979,16,2023-07-22,TD,Oui,1.5
8794,979,8,2023-02-15,TD,Non,1.5
8795,979,3,2023-08-04,TD,Oui,1.5
8797,979,3,2023-09-19,TD,Oui,1.5
8800,979,18,2022-06-14,Cours,Non,1.5
8802,979,14,2022-02-04,Cours,Oui,1.5
8803,979,23,2024-10-08,TD,Oui,1.5
8804,979,8,2025-10-06,TP,Non,1.5
8807,980,189,2023-05-23,Cours,Non,1.5
8809,980,191,2024-01-30,TP,Non,1.5
8810,981,188,2024-12-05,TP,Oui,1.5
8441,981,194,2022-12-30,Cours,Oui,1.5
2027,981,196,2024-06-01,TP,Oui,1.5
8816,495,201,2025-11-19,TP,Oui,1.5
8817,495,209,2025-04-07,TP,Non,1.5
8819,495,199,2022-02-13,TD,Non,-1.5
8821,495,208,2023-05-03,TD,Non,-1.5
6516,983,8,2023-08-22,TP,Non,1.5
8825,983,2,2025-02-05,Cours,Oui,1.5
5525,983,5,2024-11-25,Cours,Non,1.5
8827,983,15,2022-08-14,TP,Non,1.5
8828,983,4,2022-04-25,TP,Non,1.5
5083,984,203,2022-12-22,TP,Non,1.5
8830,984,200,2024-05-13,TP,Oui,1.5
8831,984,201,2024-03-02,TP,Non,1.5
8832,984,202,2023-01-08,TD,Non,1.5
8833,984,205,2025-03-18,TD,Oui,1.5
8835,985,167,2022-03-24,TD,Non,1.5
3873,985,171,2022-09-06,TD,Non,1.5
8838,985,170,2023-05-02,Cours,Non,1.5
6626,985,165,2022-03-13,TP,Non,1.5
1029,986,102,2022-10-24,TP,Oui,1.5
1369,986,116,2024-10-10,Cours,Oui,1.5
2150,986,112,2024-05-16,TD,Oui,1.5
4420,986,106,2023-02-17,TP,Non,1.5
8851,986,106,2023-08-13,TD,Oui,1.5
8852,987,94,2022-02-19,TP,Non,1.5
8853,987,97,2022-04-06,TP,Non,-1.5
8854,987,85,2023-09-22,TP,Oui,1.5
8857,987,82,2022-04-16,Cours,Non,1.5
8858,987,96,2025-08-30,TD,Non,1.5
87,987,85,2025-04-12,TP,Non,1.5
8861,987,78,2024-02-15,TD,Oui,1.5
8862,496,7,2022-05-12,TP,Oui,1.5
8863,496,11,2025-10-03,TD,Non,1.5
8864,496,8,2022-04-16,TP,Non,1.5
8868,496,22,2022-11-11,Cours,Oui,1.5
8134,496,16,2025-07-19,TP,Non,1.5
8870,496,12,2023-10-16,Cours,Oui,1.5
7710,496,10,2023-09-03,TD,Oui,1.5
6713,989,15,2024-05-02,Cours,Non,1.5
1107,989,18,2025-12-03,TP,Oui,1.5
8057,989,10,2024-05-20,TP,Non,1.5
8884,989,12,2022-04-23,TP,Non,1.5
1261,989,11,2025-04-01,TP,Non,1.5
8886,449,204,2025-07-02,Cours,Oui,1.5
866,449,203,2025-08-24,TP,Non,1.5
8888,449,199,2022-02-03,Cours,Oui,1.5
8889,449,205,2023-01-04,TD,Oui,1.5
