etd_id_note,etd_id_etudiant,etd_id_module,etd_id_enseignant,etd_annee_universitaire,etd_semestre,etd_type_examen,etd_note,etd_date_examen,etd_session
17450,795,114,28,2023-2024,3,TP,15.54,2024-09-06,Normale
7869,795,115,1,2024-2025,3,CC,13.78,2025-04-19,Normale
17457,795,122,42,2024-2025,4,Examen Final,6.41,2024-09-27,Rattrapage
17458,795,122,42,2024-2025,4,TP,19.36,2023-07-13,Normale
17459,214,12,13,2023-2024,2,TP,13.82,2022-08-21,Normale
9961,214,12,13,2023-2024,-2,Examen Final,17.24,2024-04-17,Normale
17462,214,19,42,2023-2024,4,Examen Final,9.4,2022-05-15,Rattrapage
16435,214,19,42,2023-2024,4,TP,15.75,2023-12-14,Normale
17464,214,17,28,2022-2023,3,TP,19.03,2024-11-20,Normale
17466,214,16,42,2024-2025,3,TP,17.3,2025-08-12,Normale
13560,214,14,3,2024-2025,-3,TP,6.55,2025-04-12,Normale
17468,214,14,3,2024-2025,3,Examen Final,5.36,2023-05-08,Rattrapage
4953,214,1,7,2022-2023,1,CC,15.98,2025-02-07,Normale
17474,214,2,32,2022-2023,1,CC,10.78,2025-03-16,Normale
17475,214,2,32,2022-2023,1,Examen Final,18.88,2024-12-29,Normale
17476,214,2,32,2022-2023,-1,TP,10.42,2025-03-21,Normale
17480,214,23,37,2022-2023,4,CC,11.58,2023-07-02,Normale
17481,797,28,43,2022-2023,-1,Examen Final,10.17,2024-12-29,Normale
17483,797,48,47,2022-2023,4,TP,17.85,2022-01-20,Normale
17485,797,46,5,2023-2024,4,CC,10.43,2023-02-28,Normale
17487,797,33,30,2022-2023,2,TP,5.68,2023-05-08,Rattrapage
7127,797,33,30,2022-2023,2,CC,12.74,2022-07-15,Normale
17490,797,41,12,2022-2023,3,TP,19.88,2024-03-19,Normale
13692,797,41,12,2022-2023,3,CC,4.42,2024-04-21,Rattrapage
17492,797,44,48,2023-2024,4,Examen Final,5.97,2023-04-02,Normale
17493,797,44,48,2023-2024,4,CC,14.23,2022-01-05,Normale
17495,797,40,30,2024-2025,3,Examen Final,16.17,2022-12-20,Normale
17496,797,38,15,2022-2023,3,CC,4.59,2023-04-24,Normale
17498,797,29,25,2022-2023,-1,CC,4.96,2022-03-03,Rattrapage
4461,798,97,48,2024-2025,4,TP,11.47,2024-06-01,Normale
11821,798,97,48,2024-2025,4,CC,10.49,2024-05-27,Normale
17504,798,86,48,2022-2023,2,CC,6.56,2024-07-09,Rattrapage
17505,798,86,48,2022-2023,-2,TP,17.04,2023-06-26,Normale
13070,798,86,48,2022-2023,2,Examen Final,18.05,2023-12-18,Normale
17508,798,80,14,2022-2023,1,CC,4.71,2024-11-11,Rattrapage
17511,798,91,5,2024-2025,3,TP,12.69,2025-12-10,Normale
334,798,91,5,2024-2025,3,CC,13.7,2023-10-11,Normale
17513,798,91,5,2024-2025,3,Examen Final,10.11,2024-11-23,Normale
2172,798,85,5,2024-2025,-7,Examen Final,17.4,2023-08-08,Normale
7333,798,83,25,2023-2024,2,CC,18.84,2025-06-07,Normale
17517,798,83,25,2023-2024,2,Examen Final,7.19,2025-06-20,Normale
17518,798,83,25,2023-2024,2,TP,9.82,2024-07-21,Normale
17519,798,90,43,2024-2025,-3,Examen Final,16.03,2024-09-20,Normale
17520,798,95,15,2024-2025,4,Examen Final,13.37,2024-04-20,Normale
11359,798,95,15,2024-2025,4,CC,18.59,2022-12-20,Normale
17524,798,81,5,2022-2023,1,TP,8.38,2023-07-09,Rattrapage
17525,798,81,5,2022-2023,-10,Examen Final,14.11,2022-01-01,Normale
17527,798,77,51,2022-2023,-1,TP,17.77,2025-12-16,Normale
17529,798,77,51,2022-2023,1,CC,7.39,2023-12-21,Normale
17530,798,93,43,2022-2023,3,Examen Final,7.47,2023-03-20,Rattrapage
17534,799,23,37,2022-2023,4,CC,16.77,2023-05-09,Normale
17535,799,23,37,2022-2023,4,Examen Final,10.61,2022-10-23,Normale
17537,799,16,28,2022-2023,3,CC,5.29,2023-07-13,Rattrapage
17538,799,12,13,2023-2024,2,Examen Final,11.15,2023-03-30,Normale
18790,799,12,13,2023-2024,2,CC,5.13,2022-06-11,Normale
17540,799,12,13,2023-2024,2,TP,15.66,2024-04-11,Normale
11112,799,20,28,2022-2023,4,CC,15.99,2024-12-23,Normale
17543,799,18,52,2023-2024,3,TP,17.42,2023-11-02,Normale
17546,799,22,19,2022-2023,4,CC,14.15,2022-04-20,Normale
17547,799,22,19,2022-2023,4,Examen Final,17.04,2025-11-12,Normale
17548,799,22,19,2022-2023,4,TP,9.68,2025-05-11,Rattrapage
17549,799,8,4,2024-2025,2,TP,9.21,2024-10-04,Rattrapage
17551,800,202,48,2023-2024,1,TP,19.47,2024-01-28,Normale
3733,800,202,48,2023-2024,1,Examen Final,15.54,2024-03-06,Normale
17555,800,204,16,2024-2025,1,CC,5.25,2023-11-12,Rattrapage
17561,800,199,8,2023-2024,1,CC,19.27,2025-11-15,Normale
17563,800,199,8,2023-2024,1,Examen Final,11.05,2025-01-26,Normale
2387,800,207,8,2023-2024,2,TP,9.44,2024-02-09,Rattrapage
334,800,201,49,2024-2025,1,CC,7.94,2024-09-09,Rattrapage
17567,800,208,49,2024-2025,2,TP,6.85,2025-08-14,Rattrapage
17569,801,177,50,2023-2024,-1,Examen Final,5.76,2023-09-24,Normale
17572,801,178,52,2024-2025,1,TP,6.88,2024-03-09,Rattrapage
17573,801,178,52,2024-2025,1,Examen Final,6.48,2022-11-06,Rattrapage
8475,801,182,52,2022-2023,2,TP,6.32,2023-06-13,Rattrapage
17753,801,179,42,2024-2025,1,CC,17.53,2024-11-19,Normale
17579,801,175,21,2024-2025,1,Examen Final,5.21,2024-06-13,Normale
17582,801,185,42,2022-2023,2,Examen Final,12.64,2024-08-21,Normale
17584,801,181,27,2024-2025,2,TP,9.71,2025-07-19,Rattrapage
11457,801,181,27,2024-2025,2,CC,14.52,2025-12-27,Normale
17587,801,184,27,2024-2025,-2,Examen Final,13.66,2023-04-08,Normale
17590,801,183,42,2024-2025,2,TP,12.11,2023-12-11,Normale
17592,801,176,17,2022-2023,1,CC,10.1,2022-04-11,Normale
17593,801,176,17,2022-2023,1,Examen Final,5.7,2024-04-11,Normale
17595,802,208,36,2023-2024,2,Examen Final,19.31,2022-11-08,Normale
17597,802,208,36,2023-2024,2,CC,8.23,2022-11-13,Normale
17598,802,199,8,2023-2024,1,Examen Final,15.0,2022-08-05,Normale
16318,802,199,8,2023-2024,1,CC,18.65,2022-08-21,Normale
17600,802,199,8,2023-2024,1,TP,14.52,2023-10-19,Normale
19970,802,207,24,2022-2023,2,CC,6.94,2022-07-04,Rattrapage
3201,802,206,54,2023-2024,2,TP,11.67,2024-02-09,Normale
17603,802,209,36,2023-2024,2,TP,7.98,2023-06-30,Normale
17609,802,205,24,2024-2025,2,TP,5.97,2022-11-30,Normale
17610,802,205,24,2024-2025,2,Examen Final,18.56,2022-09-28,Normale
17611,802,204,26,2023-2024,1,TP,19.8,2025-10-03,Normale
17615,802,202,24,2024-2025,-1,TP,10.53,2023-01-11,Normale
258,802,203,26,2023-2024,1,TP,4.2,2024-06-13,Rattrapage
12721,802,203,26,2023-2024,1,CC,14.0,2023-06-11,Normale
17619,406,181,27,2024-2025,2,CC,18.68,2024-11-12,Normale
17621,406,177,50,2023-2024,1,Examen Final,16.23,2025-03-18,Normale
13898,406,177,50,2023-2024,1,CC,14.48,2023-12-16,Normale
6127,406,182,27,2024-2025,2,TP,17.08,2024-10-08,Normale
798,406,184,17,2022-2023,2,Examen Final,9.85,2023-07-12,Normale
9333,406,179,18,2023-2024,1,CC,19.92,2024-08-17,Normale
17632,406,179,18,2023-2024,-1,Examen Final,15.68,2024-03-13,Normale
2658,406,176,19,2023-2024,1,Examen Final,17.74,2025-09-30,Normale
17635,406,176,19,2023-2024,1,CC,18.69,2024-12-08,Normale
7980,406,185,27,2023-2024,2,Examen Final,7.79,2023-12-14,Normale
17639,406,185,27,2023-2024,2,TP,14.76,2023-07-06,Normale
17640,406,178,22,2023-2024,1,CC,6.43,2023-02-28,Normale
10444,804,209,31,2024-2025,2,Examen Final,4.8,2025-07-10,Rattrapage
17643,804,209,31,2024-2025,2,TP,15.45,2025-09-16,Normale
17648,804,203,16,2024-2025,1,Examen Final,9.64,2024-03-19,Rattrapage
17356,804,203,16,2024-2025,1,TP,4.32,2022-10-14,Normale
17650,804,205,26,2023-2024,-2,CC,13.94,2024-01-10,Normale
5112,804,206,23,2024-2025,2,Examen Final,7.86,2023-09-20,Rattrapage
17656,804,204,26,2023-2024,1,Examen Final,7.06,2023-07-14,Rattrapage
7146,804,200,8,2023-2024,1,TP,16.58,2025-12-14,Normale
17659,804,200,8,2023-2024,1,Examen Final,5.5,2024-01-25,Rattrapage
17662,804,207,24,2022-2023,2,CC,9.62,2025-01-15,Rattrapage
9140,804,208,9,2022-2023,2,TP,7.15,2024-07-09,Rattrapage
17664,804,208,9,2022-2023,2,Examen Final,7.11,2023-10-05,Rattrapage
17665,804,208,9,2022-2023,2,CC,4.64,2025-01-23,Rattrapage
17666,804,199,8,2023-2024,-1,TP,6.62,2025-01-30,Normale
17601,407,140,41,2022-2023,3,TP,14.18,2022-04-02,Normale
17672,407,146,53,2022-2023,4,CC,14.3,2023-03-21,Normale
9386,407,134,17,2023-2024,2,TP,4.65,2022-06-19,Rattrapage
17674,407,136,3,2024-2025,2,CC,17.59,2024-04-28,Normale
17676,407,143,42,2022-2023,3,CC,17.13,2024-08-06,Normale
11198,407,143,42,2022-2023,-3,TP,12.2,2022-10-12,Normale
2085,407,145,1,2022-2023,4,Examen Final,15.07,2024-05-02,Normale
17683,407,145,1,2022-2023,4,TP,7.59,2023-11-20,Rattrapage
17685,407,144,33,2022-2023,4,Examen Final,15.15,2025-05-14,Normale
17686,407,137,18,2022-2023,2,Examen Final,4.7,2022-04-21,Normale
17690,407,141,22,2022-2023,3,CC,8.9,2025-12-21,Normale
17691,806,107,49,2023-2024,2,TP,8.24,2024-03-31,Normale
17694,806,117,3,2022-2023,3,CC,13.8,2025-09-04,Normale
17697,806,101,1,2024-2025,1,TP,7.52,2023-09-05,Normale
17698,806,101,1,2024-2025,1,Examen Final,12.85,2022-01-10,Normale
17702,806,109,33,2024-2025,2,TP,7.32,2024-12-19,Rattrapage
17703,806,109,33,2024-2025,-2,Examen Final,4.57,2024-08-30,Normale
17716,807,79,51,2022-2023,1,Examen Final,10.15,2022-06-25,Normale
5090,807,79,51,2022-2023,1,TP,8.57,2024-01-23,Normale
10110,807,90,43,2024-2025,3,CC,19.91,2024-12-10,Normale
17723,807,78,48,2022-2023,1,Examen Final,8.28,2022-08-31,Normale
17724,807,78,48,2022-2023,1,TP,17.55,2024-01-17,Normale
17725,807,92,47,2023-2024,-3,CC,13.8,2025-10-21,Normale
13198,807,92,47,2023-2024,3,TP,7.39,2023-03-13,Rattrapage
17732,807,98,55,2023-2024,4,CC,18.45,2025-01-28,Normale
17733,807,98,55,2023-2024,-4,TP,19.26,2024-10-29,Normale
16829,807,85,12,2023-2024,2,Examen Final,13.91,2022-08-31,Normale
17737,807,88,34,2023-2024,3,CC,8.38,2022-09-09,Normale
17738,808,205,24,2022-2023,2,Examen Final,14.24,2025-04-04,Normale
17740,808,205,24,2022-2023,2,CC,16.99,2024-02-01,Normale
17745,808,208,9,2022-2023,-2,Examen Final,16.4,2022-02-07,Normale
17746,808,200,26,2022-2023,1,TP,7.99,2025-03-09,Normale
17747,808,200,26,2022-2023,1,CC,14.17,2024-08-12,Normale
5064,808,206,54,2023-2024,2,TP,17.21,2022-05-19,Normale
16990,808,209,36,2023-2024,2,CC,19.5,2024-02-26,Normale
2754,808,209,36,2023-2024,-14,TP,8.52,2022-10-15,Rattrapage
17756,808,204,16,2024-2025,1,Examen Final,14.49,2022-03-06,Normale
17758,808,207,29,2024-2025,2,CC,15.89,2025-06-17,Normale
17759,808,199,8,2023-2024,1,Examen Final,12.12,2022-02-17,Normale
7102,808,199,8,2023-2024,1,CC,10.25,2025-03-09,Normale
17768,408,54,46,2022-2023,1,CC,14.64,2024-02-25,Normale
17769,408,54,46,2022-2023,1,TP,9.31,2024-05-20,Rattrapage
19094,408,61,9,2024-2025,2,TP,16.19,2024-11-15,Normale
17776,408,51,31,2024-2025,1,Examen Final,14.58,2022-11-14,Normale
17777,408,51,31,2024-2025,1,CC,6.64,2023-01-28,Rattrapage
17778,408,57,44,2023-2024,2,TP,6.34,2022-11-05,Rattrapage
17781,408,58,23,2023-2024,2,TP,14.13,2024-01-14,Normale
17783,408,58,23,2023-2024,2,Examen Final,12.06,2024-12-14,Normale
6697,408,68,8,2022-2023,3,Examen Final,5.18,2023-09-17,Normale
17785,408,67,29,2022-2023,-3,TP,14.66,2025-08-11,Normale
17788,408,62,23,2022-2023,2,Examen Final,18.76,2023-07-08,Normale
17789,408,62,23,2022-2023,2,CC,13.55,2022-04-15,Normale
5012,408,62,23,2022-2023,2,TP,16.08,2023-01-10,Normale
17791,409,182,52,2022-2023,2,Examen Final,15.82,2022-06-30,Normale
17792,409,182,52,2022-2023,2,TP,19.9,2022-08-16,Normale
16008,409,178,33,2022-2023,1,TP,12.63,2023-02-10,Normale
17796,409,184,17,2022-2023,2,Examen Final,18.37,2024-01-28,Normale
17797,409,184,17,2022-2023,2,CC,17.3,2022-11-27,Normale
18366,409,183,1,2023-2024,-2,TP,7.57,2023-01-09,Rattrapage
17800,409,183,1,2023-2024,2,CC,7.48,2023-03-04,Rattrapage
17801,409,181,17,2022-2023,2,Examen Final,13.25,2024-03-10,Normale
17802,409,181,17,2022-2023,-2,TP,18.8,2024-08-26,Normale
17804,409,180,33,2024-2025,1,Examen Final,9.6,2023-05-14,Normale
4971,409,175,21,2024-2025,1,Examen Final,18.76,2024-11-24,Normale
259,409,177,21,2024-2025,1,CC,15.9,2022-01-03,Normale
17809,111,205,24,2024-2025,2,CC,11.32,2025-02-20,Normale
17810,111,205,24,2024-2025,2,TP,9.65,2024-11-08,Normale
17811,111,206,23,2024-2025,2,CC,9.0,2022-11-07,Rattrapage
17812,111,201,54,2023-2024,1,TP,10.32,2022-06-13,Normale
17814,111,201,54,2023-2024,1,Examen Final,8.81,2022-02-12,Normale
8051,111,202,48,2023-2024,1,TP,13.51,2025-09-21,Normale
17819,111,208,49,2024-2025,2,CC,17.42,2025-06-08,Normale
7423,111,208,49,2024-2025,2,Examen Final,14.35,2023-05-20,Normale
17821,111,208,49,2024-2025,-2,TP,5.93,2023-01-01,Rattrapage
17823,111,209,36,2023-2024,2,CC,18.87,2023-04-23,Normale
17825,111,203,26,2023-2024,1,TP,10.71,2023-08-20,Normale
17826,111,203,26,2023-2024,1,CC,14.97,2023-09-15,Normale
17052,410,62,23,2023-2024,2,Examen Final,7.4,2025-08-23,Normale
4688,410,69,2,2023-2024,4,TP,19.8,2023-03-12,Normale
17835,410,69,2,2023-2024,4,Examen Final,7.55,2025-10-10,Rattrapage
9135,410,61,48,2022-2023,2,TP,4.27,2024-10-25,Rattrapage
17837,410,61,48,2022-2023,2,Examen Final,4.41,2022-07-10,Normale
17839,410,59,46,2023-2024,2,CC,15.86,2022-12-24,Normale
17840,410,59,46,2023-2024,2,TP,13.38,2025-03-14,Normale
17843,410,54,46,2022-2023,1,CC,5.58,2025-07-14,Rattrapage
17844,410,55,24,2023-2024,1,Examen Final,12.1,2022-08-30,Normale
12970,410,67,16,2024-2025,3,TP,18.43,2025-12-15,Normale
11388,410,67,16,2024-2025,3,Examen Final,13.8,2022-01-31,Normale
17849,410,51,31,2024-2025,-1,TP,4.81,2024-12-26,Normale
17852,410,60,44,2024-2025,2,Examen Final,5.62,2022-09-13,Rattrapage
4194,411,95,43,2023-2024,4,TP,5.96,2024-01-22,Normale
374,411,95,43,2023-2024,4,Examen Final,14.55,2024-12-23,Normale
8944,411,95,43,2023-2024,-4,CC,14.08,2025-04-23,Normale
17859,411,88,51,2022-2023,3,Examen Final,4.35,2025-05-06,Rattrapage
515,411,87,30,2024-2025,2,CC,8.89,2023-02-04,Rattrapage
9412,411,83,25,2023-2024,2,Examen Final,8.39,2025-02-02,Normale
11413,814,191,34,2022-2023,1,TP,10.17,2022-02-24,Normale
19713,814,188,14,2023-2024,1,CC,14.63,2023-05-06,Normale
17885,814,188,14,2023-2024,1,TP,13.22,2025-02-06,Normale
19214,814,193,15,2022-2023,-2,TP,8.42,2022-10-30,Normale
2177,814,193,15,2022-2023,2,CC,16.4,2022-12-20,Normale
17890,814,197,20,2023-2024,2,TP,9.18,2022-04-18,Rattrapage
17896,814,190,49,2024-2025,1,TP,12.03,2022-02-01,Normale
17900,814,194,15,2024-2025,2,CC,11.15,2024-03-08,Normale
18685,815,117,22,2023-2024,3,TP,18.87,2025-08-17,Normale
17904,815,102,19,2023-2024,1,Examen Final,10.87,2022-08-10,Normale
6091,815,107,49,2023-2024,-2,CC,11.36,2024-12-13,Normale
19735,815,107,49,2023-2024,2,TP,6.31,2023-08-30,Normale
10004,815,113,13,2024-2025,3,TP,9.16,2025-06-21,Rattrapage
19936,815,113,13,2024-2025,3,Examen Final,4.86,2025-08-25,Normale
17916,815,103,4,2024-2025,1,Examen Final,6.24,2023-09-18,Normale
17917,815,103,4,2024-2025,1,TP,12.98,2024-10-13,Normale
16168,815,104,33,2024-2025,1,Examen Final,4.54,2022-12-29,Normale
17920,815,104,33,2024-2025,1,TP,15.65,2024-11-20,Normale
17922,815,105,53,2022-2023,1,Examen Final,12.34,2025-05-31,Normale
15332,815,101,1,2024-2025,1,TP,11.81,2023-02-22,Normale
17927,414,188,15,2022-2023,1,Examen Final,10.03,2023-02-05,Normale
17928,414,188,15,2022-2023,1,TP,14.87,2023-09-18,Normale
17929,414,191,46,2023-2024,1,TP,11.06,2025-05-01,Normale
17931,414,191,46,2023-2024,1,Examen Final,8.6,2024-07-06,Rattrapage
17934,414,192,38,2024-2025,1,Examen Final,6.03,2024-03-18,Rattrapage
5661,414,189,34,2022-2023,1,Examen Final,15.82,2022-08-23,Normale
2611,414,197,5,2024-2025,2,Examen Final,12.3,2024-12-31,Normale
17941,414,195,10,2023-2024,2,TP,16.54,2024-12-23,Normale
17942,414,195,10,2023-2024,2,Examen Final,12.23,2023-03-17,Normale
17943,414,195,10,2023-2024,2,CC,6.79,2024-03-04,Normale
17944,414,187,20,2022-2023,1,CC,14.31,2024-10-01,Normale
17948,817,189,10,2024-2025,1,TP,14.4,2023-12-09,Normale
17950,817,188,14,2023-2024,1,TP,6.31,2022-09-23,Rattrapage
17951,817,188,14,2023-2024,1,Examen Final,9.59,2025-02-12,Normale
17954,817,191,46,2023-2024,1,Examen Final,12.9,2025-03-21,Normale
17957,817,192,46,2023-2024,1,Examen Final,8.16,2025-12-24,Normale
17959,817,193,15,2024-2025,2,Examen Final,4.39,2022-10-02,Rattrapage
17960,817,193,15,2024-2025,2,CC,4.42,2024-04-28,Rattrapage
19295,817,193,15,2024-2025,2,TP,17.97,2023-12-13,Normale
17963,817,187,20,2022-2023,1,Examen Final,8.18,2023-06-14,Rattrapage
17964,817,197,6,2022-2023,2,TP,14.6,2024-05-22,Normale
17965,817,190,20,2023-2024,1,TP,11.02,2024-03-21,Normale
7639,817,190,20,2023-2024,1,CC,4.56,2024-03-09,Rattrapage
17971,817,196,38,2024-2025,2,Examen Final,5.98,2025-02-27,Rattrapage
17972,817,194,10,2023-2024,2,Examen Final,14.15,2022-02-28,Normale
17973,817,194,10,2023-2024,2,TP,5.83,2024-09-17,Normale
12031,818,76,43,2024-2025,1,Examen Final,7.04,2022-08-29,Rattrapage
18616,818,76,43,2024-2025,1,TP,5.94,2024-07-30,Rattrapage
17978,818,78,14,2023-2024,1,CC,7.56,2023-07-03,Normale
17979,818,78,14,2023-2024,1,Examen Final,15.47,2022-07-12,Normale
697,818,83,30,2024-2025,2,CC,13.13,2023-05-12,Normale
17983,818,83,30,2024-2025,2,Examen Final,17.53,2022-05-13,Normale
17984,818,86,47,2023-2024,2,TP,6.94,2024-11-01,Rattrapage
17985,818,86,47,2023-2024,2,CC,7.1,2022-10-17,Normale
10322,818,88,51,2022-2023,3,Examen Final,14.83,2023-11-27,Normale
17187,818,88,51,2022-2023,3,CC,18.6,2024-11-24,Normale
17989,818,84,5,2022-2023,2,CC,17.82,2023-12-15,Normale
17992,818,89,38,2024-2025,3,TP,10.75,2023-12-31,Normale
2134,818,89,38,2024-2025,3,CC,12.22,2024-11-26,Normale
17994,818,89,38,2024-2025,3,Examen Final,19.08,2024-12-23,Normale
4444,818,87,25,2022-2023,-2,TP,8.68,2022-05-21,Normale
17997,451,157,5,2024-2025,2,CC,4.8,2023-09-08,Normale
17999,451,159,43,2022-2023,-2,TP,15.51,2023-08-15,Normale
18000,451,159,43,2022-2023,2,CC,17.74,2025-03-02,Normale
1583,451,151,5,2024-2025,1,TP,7.75,2022-04-21,Normale
13070,451,151,5,2024-2025,1,CC,10.03,2024-05-15,Normale
15245,451,151,5,2024-2025,1,Examen Final,10.47,2023-07-22,Normale
965,451,152,34,2023-2024,1,CC,10.71,2025-03-24,Normale
18006,451,155,20,2022-2023,1,CC,17.75,2024-02-01,Normale
18007,451,155,20,2022-2023,1,Examen Final,4.19,2025-01-02,Rattrapage
8440,451,155,20,2022-2023,1,TP,4.98,2024-05-26,Rattrapage
18010,451,158,20,2024-2025,2,Examen Final,13.41,2024-05-15,Normale
12494,451,161,14,2024-2025,-2,TP,16.5,2025-09-21,Normale
18013,451,161,14,2024-2025,2,Examen Final,10.91,2023-10-03,Normale
18021,820,201,49,2024-2025,1,CC,4.2,2024-10-09,Normale
19132,820,204,26,2023-2024,1,CC,12.45,2024-07-04,Normale
8720,820,205,24,2024-2025,2,TP,14.21,2025-10-11,Normale
15206,820,205,24,2024-2025,2,CC,12.27,2024-11-28,Normale
18031,820,202,24,2024-2025,1,CC,9.51,2023-12-30,Rattrapage
18034,820,207,29,2024-2025,2,Examen Final,15.45,2024-03-24,Normale
16908,820,203,26,2023-2024,1,TP,19.44,2022-07-18,Normale
18040,821,13,19,2022-2023,3,CC,16.9,2022-12-24,Normale
8119,821,11,48,2024-2025,-2,Examen Final,13.17,2022-02-12,Normale
18046,821,11,48,2024-2025,2,TP,12.96,2022-05-02,Normale
18047,821,11,48,2024-2025,2,CC,13.77,2025-06-23,Normale
18048,821,21,37,2024-2025,4,TP,11.24,2024-05-18,Normale
18050,821,18,7,2022-2023,3,Examen Final,4.57,2022-09-24,Rattrapage
18053,821,6,35,2024-2025,1,TP,10.8,2023-01-16,Normale
17302,821,6,35,2024-2025,1,CC,4.59,2023-12-26,Normale
18057,821,15,28,2023-2024,-3,CC,14.91,2023-05-21,Normale
18058,821,15,28,2023-2024,3,TP,9.32,2024-11-11,Normale
18061,416,143,42,2022-2023,3,CC,10.16,2022-12-09,Normale
18062,416,143,42,2022-2023,3,TP,8.38,2025-05-07,Normale
18063,416,129,37,2023-2024,1,Examen Final,10.38,2022-10-26,Normale
18064,416,144,7,2023-2024,4,CC,5.62,2023-05-01,Rattrapage
18065,416,144,7,2023-2024,4,Examen Final,7.9,2022-03-31,Rattrapage
3351,416,144,7,2023-2024,4,TP,9.88,2023-06-06,Rattrapage
16719,416,148,48,2023-2024,4,Examen Final,14.23,2023-08-22,Normale
18068,416,148,48,2023-2024,4,CC,15.51,2022-05-19,Normale
18071,416,131,17,2023-2024,1,TP,14.45,2024-01-18,Normale
18074,416,133,41,2024-2025,2,TP,10.1,2024-01-20,Normale
18078,823,63,54,2022-2023,3,TP,19.96,2022-07-28,Normale
11064,823,61,48,2022-2023,2,Examen Final,8.9,2024-05-26,Normale
3073,823,61,48,2022-2023,2,TP,19.51,2023-04-01,Normale
18081,823,55,24,2023-2024,1,CC,7.46,2025-12-03,Rattrapage
6040,823,55,24,2023-2024,1,TP,19.19,2025-02-16,Normale
18083,823,55,24,2023-2024,1,Examen Final,15.83,2025-06-13,Normale
18087,823,58,54,2024-2025,2,CC,14.21,2023-08-08,Normale
18089,823,72,46,2024-2025,4,CC,8.22,2022-07-31,Rattrapage
18090,823,59,2,2022-2023,-2,Examen Final,5.46,2023-08-06,Rattrapage
18091,823,73,2,2022-2023,4,TP,16.63,2022-05-05,Normale
18093,823,53,26,2022-2023,1,CC,14.84,2023-01-18,Normale
18094,823,67,54,2023-2024,3,Examen Final,11.39,2022-04-25,Normale
18096,823,56,36,2024-2025,1,CC,5.87,2024-05-19,Normale
18097,823,71,46,2022-2023,4,TP,8.96,2024-02-18,Rattrapage
18099,823,71,46,2022-2023,4,Examen Final,5.51,2022-05-28,Rattrapage
452,417,155,51,2023-2024,1,CC,19.21,2022-02-18,Normale
18105,417,154,30,2023-2024,1,CC,9.25,2025-06-10,Rattrapage
18106,417,154,30,2023-2024,1,TP,7.66,2022-08-16,Normale
18110,417,152,34,2023-2024,1,CC,12.74,2024-05-13,Normale
18112,417,153,14,2024-2025,1,Examen Final,6.58,2025-02-25,Normale
18114,417,161,14,2024-2025,2,CC,7.63,2023-05-06,Normale
18115,417,161,14,2024-2025,2,Examen Final,9.97,2024-07-11,Rattrapage
18116,417,160,49,2022-2023,2,Examen Final,4.3,2024-07-01,Rattrapage
18117,825,171,3,2024-2025,2,Examen Final,5.38,2024-07-16,Normale
18118,825,165,28,2023-2024,1,CC,19.21,2024-06-09,Normale
8000,825,168,35,2023-2024,1,CC,9.84,2022-03-03,Normale
18121,825,168,35,2023-2024,1,TP,9.25,2025-05-12,Rattrapage
18124,825,172,28,2024-2025,2,CC,18.28,2025-07-13,Normale
18126,825,170,33,2022-2023,2,TP,13.16,2024-07-27,Normale
13477,825,164,35,2023-2024,1,CC,11.23,2024-10-09,Normale
18131,825,163,37,2022-2023,1,CC,7.19,2025-12-09,Rattrapage
18137,418,195,49,2024-2025,-2,Examen Final,5.23,2024-08-14,Normale
15542,418,195,49,2024-2025,2,CC,18.34,2023-02-03,Normale
18139,418,189,34,2022-2023,1,CC,9.29,2023-09-15,Rattrapage
14995,418,189,34,2022-2023,1,TP,18.12,2022-07-24,Normale
16220,418,189,34,2022-2023,1,Examen Final,7.01,2023-01-06,Normale
18142,418,196,12,2023-2024,2,Examen Final,19.34,2022-02-05,Normale
18148,418,191,34,2022-2023,1,TP,18.24,2022-05-13,Normale
18154,418,197,5,2024-2025,-2,Examen Final,17.87,2023-02-01,Normale
18157,418,188,15,2022-2023,1,Examen Final,16.02,2022-02-28,Normale
18159,418,190,49,2024-2025,1,TP,18.98,2025-12-04,Normale
18160,418,190,49,2024-2025,1,CC,4.2,2024-12-04,Rattrapage
18161,418,190,49,2024-2025,-1,Examen Final,4.44,2024-02-13,Normale
